Longitude,Latitude
-80.0624,42.1448
-79.9849,42.1795
-79.9315,42.2067
-79.8955,42.2196
-79.8728,42.2320
-79.8132,42.2493
-79.7857,42.2627
-79.7622,42.2698
-79.7621,42.2698
-79.7616,41.9990
-79.6103,41.9986
-79.0615,41.9992
-78.9191,41.9981
-78.3084,41.9994
-78.2069,41.9995
-77.7502,41.9987
-77.6101,41.9993
-77.1250,41.9993
-76.9660,42.0012
-76.9274,42.0016
-76.5584,42.0001
-76.1472,41.9987
-76.1062,41.9988
-75.7615,41.9977
-75.4838,41.9992
-75.3600,41.9994
-75.3415,41.9927
-75.3380,41.9866
-75.3426,41.9728
-75.3297,41.9681
-75.3204,41.9608
-75.3186,41.9542
-75.3132,41.9501
-75.3020,41.9483
-75.3008,41.9538
-75.2941,41.9545
-75.2898,41.9428
-75.2795,41.9388
-75.2769,41.9221
-75.2679,41.9070
-75.2682,41.9019
-75.2732,41.8970
-75.2717,41.8873
-75.2610,41.8837
-75.2579,41.8770
-75.2642,41.8707
-75.2609,41.8637
-75.2516,41.8620
-75.2415,41.8670
-75.2320,41.8594
-75.2241,41.8574
-75.2154,41.8674
-75.2044,41.8698
-75.1948,41.8672
-75.1856,41.8598
-75.1795,41.8698
-75.1750,41.8726
-75.1695,41.8702
-75.1691,41.8592
-75.1646,41.8515
-75.1569,41.8482
-75.1468,41.8508
-75.1406,41.8520
-75.1314,41.8451
-75.1160,41.8446
-75.1137,41.8227
-75.1004,41.8183
-75.0899,41.8115
-75.0766,41.8152
-75.0723,41.8128
-75.0773,41.7984
-75.0818,41.7964
-75.0933,41.7963
-75.1004,41.7896
-75.1050,41.7741
-75.1004,41.7688
-75.0932,41.7683
-75.0774,41.7716
-75.0653,41.7666
-75.0608,41.7641
-75.0536,41.7516
-75.0552,41.7351
-75.0502,41.7132
-75.0526,41.7113
-75.0670,41.7125
-75.0692,41.7081
-75.0531,41.6883
-75.0517,41.6799
-75.0597,41.6722
-75.0503,41.6625
-75.0490,41.6337
-75.0440,41.6225
-75.0459,41.6161
-75.0583,41.6181
-75.0619,41.6163
-75.0608,41.6103
-75.0742,41.6085
-75.0750,41.6056
-75.0701,41.6019
-75.0604,41.5907
-75.0471,41.5832
-75.0409,41.5696
-75.0277,41.5635
-75.0189,41.5517
-75.0165,41.5442
-75.0252,41.5397
-75.0251,41.5350
-75.0099,41.5284
-75.0034,41.5229
-75.0013,41.5192
-75.0035,41.5080
-74.9880,41.5086
-74.9848,41.5065
-74.9826,41.4984
-74.9860,41.4858
-74.9837,41.4808
-74.9586,41.4763
-74.9451,41.4834
-74.9338,41.4825
-74.9254,41.4774
-74.9110,41.4741
-74.9073,41.4610
-74.9046,41.4597
-74.8908,41.4552
-74.8897,41.4507
-74.8968,41.4421
-74.8930,41.4385
-74.8590,41.4443
-74.8373,41.4315
-74.8311,41.4304
-74.8264,41.4316
-74.8184,41.4404
-74.8094,41.4429
-74.8019,41.4385
-74.7969,41.4253
-74.7925,41.4220
-74.7847,41.4223
-74.7736,41.4263
-74.7612,41.4231
-74.7551,41.4249
-74.7442,41.4305
-74.7371,41.4291
-74.7351,41.4226
-74.7415,41.4113
-74.7413,41.4050
-74.7340,41.3969
-74.7164,41.3925
-74.7088,41.3788
-74.6915,41.3672
-74.6902,41.3615
-74.6953,41.3573
-74.7213,41.3473
-74.7536,41.3460
-74.7607,41.3402
-74.7639,41.3315
-74.7720,41.3250
-74.7895,41.3232
-74.7954,41.3203
-74.7930,41.3105
-74.8304,41.2871
-74.8467,41.2630
-74.8473,41.2532
-74.8575,41.2489
-74.8678,41.2277
-74.8600,41.2190
-74.8744,41.1984
-74.8825,41.1807
-74.9001,41.1661
-74.9056,41.1556
-74.9236,41.1381
-74.9455,41.1290
-74.9483,41.1235
-74.9647,41.1141
-74.9803,41.1103
-74.9921,41.0922
-74.9922,41.0890
-74.9886,41.0881
-74.9724,41.0955
-74.9673,41.0944
-74.9714,41.0852
-74.9830,41.0791
-74.9952,41.0765
-75.0068,41.0675
-75.0130,41.0662
-75.0176,41.0554
-75.0261,41.0464
-75.0262,41.0397
-75.0709,41.0185
-75.0902,41.0145
-75.0975,41.0079
-75.1095,41.0040
-75.1290,40.9928
-75.1359,40.9737
-75.1317,40.9692
-75.1230,40.9701
-75.1208,40.9682
-75.1181,40.9529
-75.1121,40.9480
-75.0959,40.9241
-75.0797,40.9138
-75.0757,40.8941
-75.0540,40.8736
-75.0514,40.8656
-75.0537,40.8598
-75.0664,40.8475
-75.0771,40.8498
-75.0913,40.8491
-75.0962,40.8470
-75.0974,40.8392
-75.0859,40.8300
-75.0843,40.8244
-75.0987,40.8102
-75.1012,40.7997
-75.1089,40.7910
-75.1235,40.7866
-75.1348,40.7737
-75.1640,40.7783
-75.1720,40.7776
-75.1794,40.7618
-75.1969,40.7515
-75.1957,40.7454
-75.1825,40.7314
-75.1871,40.7194
-75.1948,40.7139
-75.2043,40.6914
-75.1973,40.6812
-75.1780,40.6776
-75.1810,40.6685
-75.1929,40.6603
-75.2008,40.6491
-75.2009,40.6468
-75.1927,40.6407
-75.1890,40.6245
-75.1911,40.6199
-75.2022,40.6171
-75.1972,40.6085
-75.1927,40.6026
-75.1907,40.5921
-75.1953,40.5785
-75.1835,40.5673
-75.1633,40.5640
-75.1423,40.5752
-75.1177,40.5731
-75.0994,40.5669
-75.0690,40.5421
-75.0654,40.5276
-75.0664,40.5106
-75.0623,40.4863
-75.0682,40.4727
-75.0710,40.4551
-75.0592,40.4180
-75.0287,40.4038
-75.0176,40.4045
-74.9968,40.4104
-74.9676,40.3985
-74.9491,40.3647
-74.9435,40.3417
-74.9178,40.3223
-74.9087,40.3168
-74.8920,40.3129
-74.8686,40.2951
-74.8427,40.2504
-74.8199,40.2384
-74.7957,40.2293
-74.7711,40.2148
-74.7547,40.1851
-74.7376,40.1775
-74.7227,40.1605
-74.7247,40.1469
-74.7410,40.1351
-74.7593,40.1339
-74.7825,40.1207
-74.7891,40.1203
-74.8167,40.1275
-74.8227,40.1266
-74.8288,40.1202
-74.8355,40.1038
-74.8411,40.0989
-74.8548,40.0930
-74.8642,40.0821
-74.9094,40.0701
-74.9257,40.0706
-74.9751,40.0486
-75.0115,40.0212
-75.0474,40.0088
-75.0609,39.9909
-75.0724,39.9805
-75.1085,39.9702
-75.1320,39.9570
-75.1364,39.9457
-75.1365,39.9338
-75.1283,39.9117
-75.1312,39.9001
-75.1406,39.8881
-75.1511,39.8826
-75.1897,39.8806
-75.2108,39.8658
-75.2354,39.8565
-75.2726,39.8491
-75.3236,39.8497
-75.3421,39.8460
-75.4154,39.8017
-75.4541,39.8202
-75.4992,39.8332
-75.5397,39.8381
-75.5802,39.8384
-75.5940,39.8373
-75.5961,39.8370
-75.6395,39.8289
-75.6801,39.8138
-75.7110,39.7964
-75.7397,39.7729
-75.7607,39.7471
-75.7741,39.7217
-75.7887,39.7217
-76.1358,39.7215
-76.2336,39.7212
-76.2403,39.7213
-76.5697,39.7211
-76.7874,39.7207
-76.9999,39.7198
-77.2171,39.7199
-77.4597,39.7199
-77.4694,39.7199
-78.0994,39.7221
-78.3428,39.7225
-78.3806,39.7226
-78.8086,39.7228
-78.9314,39.7227
-79.3927,39.7215
-79.4769,39.7210
-79.7640,39.7207
-79.9165,39.7207
-80.4216,39.7211
-80.5195,39.7213
-80.5194,39.9623
-80.5193,40.0163
-80.5193,40.1596
-80.5182,40.3988
-80.5192,40.4773
-80.5192,40.6387
-80.5192,40.8513
-80.5200,40.8998
-80.5192,41.1250
-80.5194,41.1333
-80.5194,41.4890
-80.5194,41.4999
-80.5196,41.8495
-80.5197,41.9775
NaN,NaN
NaN,NaN
-71.7997,42.0080
-71.6815,42.0114
-71.6067,42.0133
-71.5913,42.0136
-71.5631,42.0142
-71.5294,42.0149
-71.4985,42.0171
-71.4586,42.0177
-71.3819,42.0187
-71.3818,41.9849
-71.3821,41.9162
-71.3822,41.8931
-71.3392,41.8983
-71.3413,41.8815
-71.3349,41.8612
-71.3427,41.8447
-71.3357,41.8354
-71.3454,41.8279
-71.3477,41.8230
-71.3394,41.8082
-71.3412,41.7982
-71.3344,41.7944
-71.3294,41.7879
-71.3284,41.7804
-71.3183,41.7760
-71.2849,41.7619
-71.2619,41.7522
-71.2265,41.7110
-71.2279,41.7055
-71.2326,41.7019
-71.2414,41.6974
-71.2444,41.6982
-71.2445,41.6981
-71.2464,41.6958
-71.2352,41.6770
-71.2370,41.6669
-71.2408,41.6654
-71.2440,41.6676
-71.2517,41.6640
-71.2544,41.6534
-71.2622,41.6420
-71.2674,41.6448
-71.2708,41.6517
-71.2687,41.6591
-71.2787,41.6661
-71.2808,41.6718
-71.2881,41.6712
-71.2916,41.6617
-71.2969,41.6608
-71.2999,41.6488
-71.3018,41.6497
-71.3071,41.6722
-71.3032,41.6818
-71.2999,41.6812
-71.2944,41.6864
-71.2926,41.6991
-71.3008,41.7048
-71.3074,41.7094
-71.3062,41.7188
-71.3203,41.7246
-71.3393,41.7246
-71.3496,41.7199
-71.3624,41.7142
-71.3664,41.7084
-71.3641,41.7021
-71.3664,41.6969
-71.3632,41.6917
-71.3647,41.6880
-71.3699,41.6860
-71.3736,41.6727
-71.3788,41.6661
-71.3906,41.6716
-71.3923,41.6839
-71.4182,41.6837
-71.4493,41.6874
-71.4505,41.6848
-71.4404,41.6667
-71.4358,41.6661
-71.4263,41.6704
-71.4093,41.6626
-71.4113,41.6595
-71.4095,41.6538
-71.4077,41.6482
-71.4095,41.6414
-71.4070,41.6314
-71.4023,41.6254
-71.4073,41.6221
-71.4052,41.6168
-71.4109,41.6100
-71.4141,41.6100
-71.4166,41.6043
-71.4145,41.6018
-71.4045,41.6022
-71.4038,41.5893
-71.4291,41.5840
-71.4377,41.5768
-71.4394,41.5704
-71.4434,41.5672
-71.4359,41.5583
-71.4277,41.5568
-71.4302,41.5504
-71.4238,41.5383
-71.4177,41.5354
-71.4145,41.5183
-71.4198,41.5039
-71.4212,41.4998
-71.4184,41.4727
-71.4212,41.4698
-71.4227,41.4723
-71.4305,41.4705
-71.4302,41.4616
-71.4262,41.4559
-71.4337,41.4445
-71.4394,41.4398
-71.4434,41.4427
-71.4562,41.4320
-71.4530,41.4088
-71.4616,41.4017
-71.4644,41.3945
-71.4680,41.3942
-71.4840,41.3710
-71.4819,41.3592
-71.4883,41.3610
-71.4972,41.3699
-71.5069,41.3738
-71.5237,41.3757
-71.5297,41.3763
-71.5369,41.3731
-71.5568,41.3731
-71.5989,41.3638
-71.6253,41.3606
-71.6266,41.3600
-71.6378,41.3549
-71.6917,41.3414
-71.7135,41.3310
-71.7305,41.3310
-71.7317,41.3310
-71.7523,41.3253
-71.7713,41.3278
-71.8337,41.3150
-71.8551,41.3064
-71.8626,41.3092
-71.8592,41.3141
-71.8595,41.3205
-71.8597,41.3210
-71.8571,41.3216
-71.8291,41.3421
-71.8316,41.3516
-71.8363,41.3536
-71.8385,41.3587
-71.8380,41.3656
-71.8322,41.3703
-71.8314,41.3788
-71.8343,41.3882
-71.8426,41.3953
-71.8433,41.4081
-71.8401,41.4120
-71.8344,41.4116
-71.8189,41.4195
-71.8018,41.4154
-71.7981,41.4165
-71.7937,41.5055
-71.7921,41.5454
-71.7898,41.5968
-71.7884,41.6398
-71.7875,41.6559
-71.7902,41.7246
-71.7917,41.7744
-71.7952,41.8543
-71.7973,41.9043
-71.7983,41.9285
-71.7984,41.9323
-71.7997,42.0080
NaN,NaN
-71.1962,41.6750
-71.1765,41.6713
-71.1766,41.6680
-71.1334,41.6600
-71.1362,41.6283
-71.1410,41.6238
-71.1420,41.6160
-71.1392,41.6038
-71.1321,41.5938
-71.1283,41.5630
-71.1221,41.4969
-71.1378,41.4938
-71.1414,41.4888
-71.1417,41.4821
-71.1473,41.4810
-71.1467,41.4782
-71.1684,41.4712
-71.1706,41.4671
-71.1693,41.4609
-71.1846,41.4604
-71.1926,41.4582
-71.1960,41.4537
-71.1957,41.4634
-71.1929,41.4640
-71.1904,41.4779
-71.2004,41.4963
-71.2068,41.4988
-71.2032,41.5133
-71.2088,41.5280
-71.2054,41.5400
-71.2071,41.5433
-71.2124,41.5453
-71.2174,41.5472
-71.2132,41.5584
-71.2107,41.5586
-71.2093,41.5815
-71.2157,41.5859
-71.2110,41.5901
-71.2102,41.5945
-71.2060,41.5948
-71.2049,41.5971
-71.2127,41.6115
-71.2199,41.6160
-71.2288,41.6215
-71.2363,41.6210
-71.2411,41.6196
-71.2436,41.5859
-71.2352,41.5753
-71.2380,41.5547
-71.2344,41.5522
-71.2375,41.5355
-71.2280,41.5283
-71.2348,41.5155
-71.2475,41.4915
-71.2479,41.4908
-71.2480,41.4904
-71.2456,41.4880
-71.2434,41.4858
-71.2433,41.4857
-71.2411,41.4860
-71.2373,41.4863
-71.2387,41.4807
-71.2399,41.4761
-71.2427,41.4744
-71.2481,41.4718
-71.2485,41.4717
-71.2473,41.4777
-71.2466,41.4810
-71.2622,41.4877
-71.2647,41.4888
-71.2652,41.4883
-71.2690,41.4849
-71.2750,41.4793
-71.2755,41.4794
-71.2805,41.4838
-71.2831,41.4879
-71.2850,41.4878
-71.2868,41.4894
-71.2976,41.4850
-71.2976,41.4843
-71.2970,41.4686
-71.2999,41.4675
-71.3015,41.4671
-71.3015,41.4670
-71.3032,41.4606
-71.3038,41.4583
-71.3084,41.4514
-71.3108,41.4512
-71.3137,41.4512
-71.3246,41.4590
-71.3352,41.4495
-71.3382,41.4488
-71.3388,41.4487
-71.3413,41.4530
-71.3416,41.4534
-71.3419,41.4533
-71.3560,41.4487
-71.3630,41.4595
-71.3629,41.4602
-71.3619,41.4648
-71.3618,41.4649
-71.3547,41.4682
-71.3497,41.4704
-71.3480,41.4712
-71.3448,41.4737
-71.3393,41.4779
-71.3393,41.4792
-71.3393,41.4810
-71.3387,41.4811
-71.3371,41.4813
-71.3343,41.4710
-71.3176,41.4785
-71.3198,41.4879
-71.3226,41.4888
-71.3235,41.5016
-71.3310,41.5074
-71.3315,41.5179
-71.3315,41.5180
-71.3314,41.5181
-71.3295,41.5195
-71.3249,41.5230
-71.3227,41.5225
-71.3140,41.5202
-71.3140,41.5216
-71.3140,41.5225
-71.3137,41.5350
-71.3111,41.5404
-71.3115,41.5467
-71.3012,41.5620
-71.2948,41.5714
-71.2862,41.5762
-71.2884,41.5845
-71.2867,41.5929
-71.2812,41.5943
-71.2728,41.6101
-71.2759,41.6190
-71.2720,41.6243
-71.2658,41.6246
-71.2550,41.6371
-71.2500,41.6391
-71.2366,41.6382
-71.2233,41.6519
-71.2180,41.6433
-71.2148,41.6434
-71.2113,41.6435
-71.1962,41.6750
NaN,NaN
-71.3261,41.5786
-71.3312,41.5803
-71.3371,41.5872
-71.3345,41.6056
-71.3296,41.6091
-71.3261,41.6241
-71.3333,41.6295
-71.3448,41.6321
-71.3477,41.6310
-71.3520,41.6339
-71.3546,41.6471
-71.3575,41.6511
-71.3609,41.6494
-71.3632,41.6508
-71.3673,41.6606
-71.3520,41.6598
-71.3483,41.6621
-71.3491,41.6652
-71.3448,41.6667
-71.3448,41.6624
-71.3376,41.6575
-71.3391,41.6531
-71.3362,41.6480
-71.3425,41.6448
-71.3437,41.6399
-71.3307,41.6330
-71.3172,41.6304
-71.3083,41.6255
-71.3045,41.6174
-71.3062,41.6007
-71.3175,41.5832
-71.3261,41.5786
NaN,NaN
-71.4004,41.4485
-71.4012,41.4598
-71.3954,41.4689
-71.4013,41.4901
-71.3969,41.4942
-71.3967,41.4923
-71.3908,41.4924
-71.3794,41.5046
-71.3917,41.5146
-71.3922,41.5258
-71.3865,41.5397
-71.3842,41.5588
-71.3790,41.5678
-71.3712,41.5735
-71.3637,41.5699
-71.3605,41.5483
-71.3649,41.5369
-71.3614,41.5255
-71.3663,41.5146
-71.3642,41.5103
-71.3605,41.5107
-71.3583,41.5080
-71.3671,41.4949
-71.3601,41.4821
-71.3551,41.4792
-71.3596,41.4764
-71.3728,41.4769
-71.3847,41.4635
-71.3890,41.4655
-71.3910,41.4641
-71.3906,41.4550
-71.4004,41.4485
NaN,NaN
-71.6006,41.1468
-71.6123,41.1529
-71.6139,41.1594
-71.6063,41.1820
-71.5955,41.1883
-71.5923,41.1980
-71.5885,41.1982
-71.5814,41.2034
-71.5774,41.2198
-71.5780,41.2319
-71.5711,41.2261
-71.5620,41.2244
-71.5547,41.2129
-71.5646,41.1957
-71.5666,41.1840
-71.5616,41.1759
-71.5553,41.1727
-71.5511,41.1668
-71.5452,41.1650
-71.5470,41.1543
-71.5511,41.1513
-71.5671,41.1481
-71.6006,41.1468
NaN,NaN
NaN,NaN
-83.1087,35.0007
-83.0088,35.0274
-82.8976,35.0559
-82.7850,35.0856
-82.7764,35.0807
-82.7822,35.0649
-82.7752,35.0645
-82.7646,35.0681
-82.7568,35.0672
-82.7516,35.0744
-82.7512,35.0814
-82.7389,35.0781
-82.7345,35.0869
-82.7297,35.0875
-82.7266,35.0943
-82.7154,35.0928
-82.7004,35.1007
-82.6981,35.0952
-82.6866,35.1080
-82.6947,35.1152
-82.6926,35.1186
-82.6869,35.1197
-82.6872,35.1250
-82.6816,35.1278
-82.6748,35.1263
-82.6734,35.1174
-82.6696,35.1205
-82.6668,35.1181
-82.6568,35.1187
-82.6521,35.1229
-82.6523,35.1259
-82.6454,35.1267
-82.6417,35.1322
-82.6399,35.1297
-82.6366,35.1302
-82.6364,35.1254
-82.6290,35.1257
-82.6243,35.1333
-82.6151,35.1363
-82.6132,35.1396
-82.5983,35.1376
-82.5929,35.1387
-82.5883,35.1428
-82.5791,35.1411
-82.5751,35.1454
-82.5684,35.1456
-82.5681,35.1488
-82.5628,35.1529
-82.5579,35.1507
-82.5540,35.1528
-82.5558,35.1594
-82.5465,35.1636
-82.5369,35.1600
-82.5359,35.1546
-82.5257,35.1564
-82.5165,35.1633
-82.5081,35.1623
-82.5047,35.1657
-82.4959,35.1619
-82.4909,35.1696
-82.4874,35.1696
-82.4868,35.1743
-82.4779,35.1760
-82.4751,35.1739
-82.4682,35.1745
-82.4597,35.1780
-82.4545,35.1773
-82.4522,35.1736
-82.4576,35.1673
-82.4573,35.1638
-82.4506,35.1660
-82.4403,35.1656
-82.4348,35.1682
-82.4309,35.1777
-82.4245,35.1813
-82.4282,35.1833
-82.4223,35.1959
-82.4178,35.2000
-82.4153,35.1991
-82.4115,35.2024
-82.3987,35.2060
-82.3996,35.2091
-82.3931,35.2153
-82.3842,35.2104
-82.3853,35.2062
-82.3807,35.2022
-82.3786,35.1960
-82.3830,35.1942
-82.3841,35.1909
-82.3722,35.1802
-82.3623,35.1864
-82.3645,35.1877
-82.3632,35.1909
-82.3538,35.1907
-82.3447,35.1930
-82.3397,35.1888
-82.3331,35.1905
-82.3307,35.1867
-82.3235,35.1847
-82.3150,35.1910
-82.2827,35.1997
-82.2164,35.1959
-81.9695,35.1872
-81.8746,35.1840
-81.7682,35.1804
-81.3669,35.1648
-81.3282,35.1633
-81.1144,35.1542
-81.0334,35.1485
-81.0446,35.1478
-81.0514,35.1331
-81.0506,35.1309
-81.0392,35.1262
-81.0330,35.1079
-81.0376,35.1024
-81.0503,35.0987
-81.0574,35.0860
-81.0578,35.0623
-81.0417,35.0446
-80.9351,35.1073
-80.9068,35.0766
-80.8405,35.0016
-80.7822,34.9356
-80.7978,34.8196
-80.5619,34.8173
-80.3206,34.8139
-79.9278,34.8064
-79.6877,34.8047
-79.6755,34.8046
-79.4620,34.6303
-79.4503,34.6209
-79.0714,34.2991
-78.6506,33.9441
-78.5431,33.8506
-78.6023,33.8401
-78.6577,33.8227
-78.7046,33.8045
-78.7523,33.7796
-78.8122,33.7439
-78.8630,33.7056
-78.9489,33.6294
-79.0025,33.5719
-79.0027,33.5717
-79.0294,33.5326
-79.0849,33.4834
-79.1158,33.4383
-79.1394,33.3968
-79.1484,33.3756
-79.1523,33.3508
-79.1634,33.3221
-79.1628,33.3132
-79.1705,33.2978
-79.1812,33.2501
-79.1809,33.2362
-79.1720,33.2063
-79.1883,33.1729
-79.1972,33.1649
-79.2120,33.1581
-79.2336,33.1403
-79.2469,33.1240
-79.2641,33.1190
-79.2933,33.1050
-79.3182,33.0930
-79.3301,33.0794
-79.3597,33.0065
-79.4005,33.0024
-79.4414,33.0113
-79.4863,32.9988
-79.4934,32.9994
-79.4958,33.0196
-79.5065,33.0314
-79.5230,33.0326
-79.5455,33.0243
-79.5680,33.0131
-79.6024,32.9769
-79.6059,32.9651
-79.6172,32.9509
-79.6154,32.9397
-79.6071,32.9254
-79.5923,32.9248
-79.5734,32.9343
-79.5692,32.9254
-79.5751,32.9065
-79.6355,32.8852
-79.6438,32.8763
-79.6965,32.8497
-79.6989,32.8406
-79.7249,32.8066
-79.7842,32.7852
-79.8396,32.7559
-79.8682,32.7379
-79.8869,32.6972
-79.8849,32.6839
-79.9146,32.6647
-79.9689,32.6379
-79.9895,32.6385
-79.9999,32.6282
-79.9916,32.6173
-80.0082,32.6079
-80.0249,32.6106
-80.0509,32.6086
-80.1022,32.5973
-80.1235,32.5899
-80.1522,32.5733
-80.1655,32.5593
-80.1784,32.5581
-80.2152,32.5475
-80.2496,32.5298
-80.2769,32.5157
-80.3335,32.4773
-80.3391,32.4783
-80.3456,32.4934
-80.3618,32.4975
-80.3719,32.4874
-80.3941,32.4732
-80.4133,32.4697
-80.4184,32.4778
-80.4224,32.4955
-80.4381,32.5025
-80.4689,32.4955
-80.4768,32.4847
-80.4810,32.4788
-80.4765,32.4677
-80.4714,32.4353
-80.4633,32.4126
-80.4563,32.4085
-80.4416,32.4126
-80.4341,32.4121
-80.4295,32.4000
-80.4295,32.3909
-80.4477,32.3474
-80.4532,32.3234
-80.4828,32.3133
-80.5033,32.3022
-80.5114,32.3014
-80.5437,32.2830
-80.5637,32.2746
-80.5983,32.2706
-80.6132,32.2645
-80.6182,32.2602
-80.6329,32.2554
-80.6440,32.2597
-80.6488,32.2767
-80.6645,32.2911
-80.6791,32.2911
-80.6948,32.2749
-80.6948,32.2532
-80.6695,32.2244
-80.6695,32.2143
-80.6882,32.2011
-80.7251,32.1556
-80.7499,32.1395
-80.7903,32.1218
-80.8130,32.1092
-80.8514,32.1038
-80.8606,32.0976
-80.8749,32.0803
-80.8776,32.0789
-80.8840,32.0757
-80.9096,32.0468
-80.9421,32.0569
-80.9577,32.0702
-80.9819,32.0785
-80.9945,32.0944
-81.0041,32.1004
-81.0109,32.1004
-81.0162,32.0972
-81.0250,32.0984
-81.0404,32.0939
-81.0504,32.0851
-81.0634,32.0884
-81.0810,32.0993
-81.0884,32.1037
-81.0917,32.1106
-81.1113,32.1118
-81.1174,32.1174
-81.1154,32.1253
-81.1200,32.1333
-81.1193,32.1419
-81.1124,32.1506
-81.1202,32.1531
-81.1222,32.1616
-81.1298,32.1654
-81.1213,32.1747
-81.1157,32.1707
-81.1113,32.1725
-81.1121,32.1778
-81.1171,32.1760
-81.1206,32.1785
-81.1181,32.1851
-81.1214,32.1924
-81.1164,32.1928
-81.1142,32.1955
-81.1220,32.1955
-81.1276,32.2074
-81.1362,32.2127
-81.1391,32.2195
-81.1522,32.2218
-81.1444,32.2261
-81.1442,32.2306
-81.1537,32.2375
-81.1565,32.2445
-81.1464,32.2500
-81.1485,32.2549
-81.1448,32.2578
-81.1460,32.2632
-81.1374,32.2653
-81.1377,32.2682
-81.1422,32.2714
-81.1367,32.2725
-81.1328,32.2696
-81.1300,32.2757
-81.1238,32.2748
-81.1274,32.2818
-81.1198,32.2874
-81.1239,32.2949
-81.1236,32.3079
-81.1329,32.3076
-81.1301,32.3127
-81.1309,32.3253
-81.1354,32.3242
-81.1378,32.3280
-81.1292,32.3369
-81.1293,32.3404
-81.1345,32.3415
-81.1441,32.3509
-81.1482,32.3486
-81.1461,32.3449
-81.1498,32.3447
-81.1530,32.3411
-81.1603,32.3403
-81.1599,32.3429
-81.1559,32.3435
-81.1552,32.3499
-81.1605,32.3497
-81.1615,32.3555
-81.1674,32.3584
-81.1674,32.3615
-81.1734,32.3625
-81.1687,32.3656
-81.1682,32.3686
-81.1812,32.3802
-81.1774,32.3915
-81.2050,32.4231
-81.2087,32.4364
-81.1995,32.4426
-81.2004,32.4454
-81.2061,32.4466
-81.2062,32.4503
-81.2037,32.4526
-81.1976,32.4485
-81.1975,32.4543
-81.1926,32.4533
-81.1937,32.4589
-81.1872,32.4643
-81.1950,32.4649
-81.2002,32.4678
-81.2338,32.4983
-81.2389,32.5087
-81.2323,32.5120
-81.2330,32.5159
-81.2531,32.5181
-81.2801,32.5362
-81.2756,32.5393
-81.2751,32.5440
-81.2810,32.5475
-81.2788,32.5523
-81.2815,32.5563
-81.2839,32.5565
-81.2852,32.5523
-81.2887,32.5509
-81.2890,32.5597
-81.2916,32.5624
-81.2935,32.5613
-81.2917,32.5556
-81.2962,32.5532
-81.2983,32.5548
-81.2954,32.5605
-81.2981,32.5628
-81.3208,32.5594
-81.3289,32.5611
-81.3558,32.5712
-81.3584,32.5743
-81.3537,32.5787
-81.3582,32.5820
-81.3635,32.5768
-81.3671,32.5769
-81.3637,32.5824
-81.3698,32.5847
-81.3699,32.5911
-81.3734,32.5919
-81.3794,32.5888
-81.3895,32.5953
-81.4077,32.6164
-81.4121,32.6182
-81.4133,32.6246
-81.4188,32.6292
-81.4186,32.6345
-81.4149,32.6373
-81.4104,32.6312
-81.4074,32.6316
-81.4029,32.6369
-81.4120,32.6392
-81.4127,32.6414
-81.4038,32.6432
-81.3932,32.6514
-81.3996,32.6566
-81.4054,32.6563
-81.4074,32.6603
-81.4055,32.6627
-81.4005,32.6583
-81.3973,32.6612
-81.4045,32.6676
-81.4014,32.6800
-81.4072,32.6854
-81.4059,32.6897
-81.4092,32.6964
-81.4110,32.6967
-81.4107,32.6923
-81.4126,32.6919
-81.4137,32.6953
-81.4180,32.6954
-81.4216,32.7003
-81.4277,32.7017
-81.4243,32.7061
-81.4261,32.7099
-81.4226,32.7094
-81.4214,32.7118
-81.4153,32.7135
-81.4205,32.7209
-81.4102,32.7217
-81.4179,32.7249
-81.4187,32.7324
-81.4123,32.7325
-81.4138,32.7378
-81.4072,32.7405
-81.4052,32.7448
-81.4060,32.7490
-81.4199,32.7490
-81.4169,32.7531
-81.4117,32.7529
-81.4083,32.7556
-81.4142,32.7553
-81.4123,32.7637
-81.4148,32.7640
-81.4179,32.7601
-81.4170,32.7652
-81.4191,32.7675
-81.4321,32.7687
-81.4300,32.7720
-81.4175,32.7732
-81.4146,32.7780
-81.4163,32.7796
-81.4250,32.7785
-81.4314,32.7840
-81.4302,32.7851
-81.4258,32.7824
-81.4224,32.7838
-81.4278,32.7874
-81.4201,32.7947
-81.4254,32.7940
-81.4285,32.8007
-81.4226,32.8023
-81.4266,32.8105
-81.4215,32.8119
-81.4182,32.8180
-81.4245,32.8160
-81.4284,32.8184
-81.4221,32.8213
-81.4301,32.8281
-81.4239,32.8281
-81.4208,32.8311
-81.4267,32.8406
-81.4338,32.8435
-81.4388,32.8399
-81.4450,32.8508
-81.4514,32.8478
-81.4529,32.8440
-81.4609,32.8459
-81.4557,32.8463
-81.4571,32.8524
-81.4532,32.8595
-81.4526,32.8716
-81.4536,32.8737
-81.4607,32.8750
-81.4652,32.8807
-81.4705,32.8761
-81.4796,32.8809
-81.4766,32.8878
-81.4719,32.8903
-81.4664,32.8890
-81.4684,32.8931
-81.4642,32.8977
-81.4709,32.9007
-81.4723,32.8937
-81.4810,32.8985
-81.4802,32.9133
-81.4878,32.9162
-81.4834,32.9216
-81.5026,32.9352
-81.4996,32.9448
-81.5088,32.9524
-81.5102,32.9572
-81.5103,32.9688
-81.5080,32.9687
-81.5052,32.9634
-81.5015,32.9628
-81.4996,32.9646
-81.4949,32.9788
-81.4965,32.9901
-81.4914,32.9977
